TAG	TEXT	COMMENT
PRESENCE_SCENARIO_BOH4_FIGHT_05	Спасает людей от мастера клинка	
PRESENCE_SCENARIO_BOH4_FIGHT_06	Спасает Дольный Очаг	
PRESENCE_SCENARIO_BOH4_FIGHT_07	Идет длинной дорогой в Стратхольм	
PRESENCE_SCENARIO_BOH4_FIGHT_08	Противостоит Артасу	
PRESENCE_SCENARIO_BOH5_FIGHT_01	Разочаровывает Вариана	
PRESENCE_SCENARIO_BOH5_FIGHT_02	Уговаривает Джайну	
PRESENCE_SCENARIO_BOH5_FIGHT_03	Пытается договориться с Мойрой	
PRESENCE_SCENARIO_BOH5_FIGHT_04	Обучается у Велена	
PRESENCE_SCENARIO_BOH5_FIGHT_05	Пытается сбежать от Назгрима	
PRESENCE_SCENARIO_BOH5_FIGHT_06	Разгадывает загадки Короля обезьян	
PRESENCE_SCENARIO_BOH5_FIGHT_07	Использует Молот Гармонии	
PRESENCE_SCENARIO_BOH5_FIGHT_08	Сражается за Лордерон	
PRESENCE_SCENARIO_BOH6_FIGHT_01	Готовится к бою на Арене	
PRESENCE_SCENARIO_BOH6_FIGHT_02	Красуется перед Хелькой	
PRESENCE_SCENARIO_BOH6_FIGHT_03	Противостоит убийцам	
PRESENCE_SCENARIO_BOH6_FIGHT_04	Попадает под влияние демона	
PRESENCE_SCENARIO_BOH6_FIGHT_05	Ведет дипломатические переговоры	
PRESENCE_SCENARIO_BOH6_FIGHT_06	Допрашивает Гарону	
PRESENCE_SCENARIO_BOH6_FIGHT_07	Сталкивается с Сумеречным Молотом	
PRESENCE_SCENARIO_BOH6_FIGHT_08	Узнает тайны в поместье Черного Ворона	
PRESENCE_SCENARIO_BOH7_FIGHT_01	Обогащает Блэкмура	
PRESENCE_SCENARIO_BOH7_FIGHT_02	Становится шаманом	
PRESENCE_SCENARIO_BOH7_FIGHT_03	Разговаривает с незнакомцем	
PRESENCE_SCENARIO_BOH7_FIGHT_04	Бьется с Манноротом	
PRESENCE_SCENARIO_BOH7_FIGHT_05	Побеждает Архимонда	
PRESENCE_SCENARIO_BOH7_FIGHT_06	Разбирается со Смертокрылом	
PRESENCE_SCENARIO_BOH7_FIGHT_07	Останавливает Джайну	
PRESENCE_SCENARIO_BOH7_FIGHT_08	Свергает Гарроша	
PRESENCE_SCENARIO_BOH8_FIGHT_01	Получает указания	
PRESENCE_SCENARIO_BOH8_FIGHT_02	Сражается с Пылающим Легионом	
PRESENCE_SCENARIO_BOH8_FIGHT_03	Спорит с братом	
PRESENCE_SCENARIO_BOH8_FIGHT_04	Спасает Нордрассил	
PRESENCE_SCENARIO_BOH8_FIGHT_05	Снова спорит с братом	
PRESENCE_SCENARIO_BOH8_FIGHT_06	Борется с Изумрудным Кошмаром	
PRESENCE_SCENARIO_BOH8_FIGHT_07	Охраняет гору Хиджал	
PRESENCE_SCENARIO_BOH8_FIGHT_08	Защищает Тельдрассил	
PRESENCE_SCENARIO_BOH9_FIGHT_01	Вылетает из клана	
PRESENCE_SCENARIO_BOH9_FIGHT_02	Обращается к Трону Стихий	
PRESENCE_SCENARIO_BOH9_FIGHT_03	Встречается с Нер'зулом	
PRESENCE_SCENARIO_BOH9_FIGHT_04	Оскверняет Орду	
PRESENCE_SCENARIO_BOH9_FIGHT_05	Спасается благодаря Медиву	
PRESENCE_SCENARIO_BOH9_FIGHT_06	Испытывает гнев Оргрима	
PRESENCE_SCENARIO_BOH9_FIGHT_07	Воссоединяется с Терон'кровом	
PRESENCE_SCENARIO_BOH9_FIGHT_08	Ищет гробницу Саргераса	
PRESENCE_SCENARIO_BOM_FIGHT_01	Сражается с Бру'каном	
PRESENCE_SCENARIO_BOM_FIGHT_02	Бродит с Гаффом	
PRESENCE_SCENARIO_BOM_FIGHT_03	Приручает дохлую дубину	
PRESENCE_SCENARIO_BOM_FIGHT_04	Выслеживает редкого монстра	
PRESENCE_SCENARIO_BOM_FIGHT_05	Добывает осколки	
PRESENCE_SCENARIO_BOM_FIGHT_06	Обороняется от Двукоссы	
PRESENCE_SCENARIO_BOM_FIGHT_07	Ищет Фиглая	
PRESENCE_SCENARIO_BOM_FIGHT_08	Бьется с Гаррошем	
PRESENCE_SCENARIO_BOM2_FIGHT_01	Остерегается дозорных	
PRESENCE_SCENARIO_BOM2_FIGHT_02	Обманывает Серену	
PRESENCE_SCENARIO_BOM2_FIGHT_03	Знакомится с местными	
PRESENCE_SCENARIO_BOM2_FIGHT_04	Выполняет квоту	
PRESENCE_SCENARIO_BOM2_FIGHT_05	Угоняет крошшер	
PRESENCE_SCENARIO_BOM2_FIGHT_06	Совершает проникновение со взломом	
PRESENCE_SCENARIO_BOM2_FIGHT_07	Устраняет восьминогую угрозу	
PRESENCE_SCENARIO_BOM2_FIGHT_08	Держит осколок Света	
PRESENCE_SCENARIO_BOM3_FIGHT_01	Помогает Хамуулу	
PRESENCE_SCENARIO_BOM3_FIGHT_02	Разыскивает расщелину	
PRESENCE_SCENARIO_BOM3_FIGHT_03	Сражается с кланом Колкар	
PRESENCE_SCENARIO_BOM3_FIGHT_04	Спасает хрустогрызов	
PRESENCE_SCENARIO_BOM3_FIGHT_05	Ищет группу	
PRESENCE_SCENARIO_BOM3_FIGHT_06	Сражается с Повелителями змей	
PRESENCE_SCENARIO_BOM3_FIGHT_07	Мается с Мутанусом	
PRESENCE_SCENARIO_BOM3_FIGHT_08	Урезонивает Наралекса	
PRESENCE_SCENARIO_BOM4_FIGHT_01	Покровительствует паладину	
PRESENCE_SCENARIO_BOM4_FIGHT_02	Изживает изгоев	
PRESENCE_SCENARIO_BOM4_FIGHT_03	Репетирует расплату	
PRESENCE_SCENARIO_BOM4_FIGHT_04	Собирает сообщество	
PRESENCE_SCENARIO_BOM4_FIGHT_05	Побеждает Пылающий Клинок	
PRESENCE_SCENARIO_BOM4_FIGHT_06	Куролесит с Казакусом	
PRESENCE_SCENARIO_BOM4_FIGHT_07	Одолевает Огненный Клинок	
PRESENCE_SCENARIO_BOM4_FIGHT_08	Тягается силами с Тамсин	
PRESENCE_SCENARIO_BOM5_FIGHT_01	Координируется с Куртрусом	
PRESENCE_SCENARIO_BOM5_FIGHT_02	Конкурирует с Кривоклыком	
PRESENCE_SCENARIO_BOM5_FIGHT_03	Штурмует Штормград	
PRESENCE_SCENARIO_BOM5_FIGHT_04	Участвует в дружеской драке	
PRESENCE_SCENARIO_BOM5_FIGHT_05	Состязается с Сыроваром	
PRESENCE_SCENARIO_BOM5_FIGHT_06	Замахивается на Зиреллу	
PRESENCE_SCENARIO_BOM5_FIGHT_07	Представляет Анетерона	
PRESENCE_SCENARIO_BOM5_FIGHT_08	Коверкает Корнелиуса	
PRESENCE_SCENARIO_BOM6_FIGHT_01	Тренируется с сестрой	
PRESENCE_SCENARIO_BOM6_FIGHT_02	Сражается с охотником на демонов	
PRESENCE_SCENARIO_BOM6_FIGHT_03	Возвращается домой	
PRESENCE_SCENARIO_BOM6_FIGHT_04	Защищает квартал дворфов	
PRESENCE_SCENARIO_BOM6_FIGHT_05	Освобождает друга	
PRESENCE_SCENARIO_BOM6_FIGHT_06	Атакует Анетерона	
PRESENCE_SCENARIO_BOM6_FIGHT_07	Защищается от чудовища	
PRESENCE_SCENARIO_BOM6_FIGHT_08	Противостоит Тамсин	
PRESENCE_SCENARIO_BOM7_FIGHT_01	Бьется с Бобом	
PRESENCE_SCENARIO_BOM7_FIGHT_02	Раскрывает предателя	
PRESENCE_SCENARIO_BOM7_FIGHT_03	Разбирается с Дробителем	
PRESENCE_SCENARIO_BOM7_FIGHT_04	Совершает побег	
PRESENCE_SCENARIO_BOM7_FIGHT_05	Спускается в Мертвые копи	
PRESENCE_SCENARIO_BOM7_FIGHT_06	Кромсает мистера Каюка	
PRESENCE_SCENARIO_BOM7_FIGHT_07	Приготавливает пищу с Пирожком	
PRESENCE_SCENARIO_BOM7_FIGHT_08	Элиминирует Эдвина	
PRESENCE_SCENARIO_BOTA_CLEAR_BOOM	Решает головоломку	
PRESENCE_SCENARIO_BOTA_CLEAR_PUZZLE_1	Решает головоломку	
PRESENCE_SCENARIO_BOTA_CLEAR_PUZZLE_2	Решает головоломку	
PRESENCE_SCENARIO_BOTA_CLEAR_PUZZLE_3	Решает головоломку	
PRESENCE_SCENARIO_BOTA_CLEAR_PUZZLE_4	Решает головоломку	
PRESENCE_SCENARIO_BOTA_LETHAL_BOOM	Решает головоломку	
PRESENCE_SCENARIO_BOTA_LETHAL_PUZZLE_1	Решает головоломку	
PRESENCE_SCENARIO_BOTA_LETHAL_PUZZLE_2	Решает головоломку	
PRESENCE_SCENARIO_BOTA_LETHAL_PUZZLE_3	Решает головоломку	
PRESENCE_SCENARIO_BOTA_LETHAL_PUZZLE_4	Решает головоломку	
PRESENCE_SCENARIO_BOTA_MIRROR_BOOM	Решает головоломку	
PRESENCE_SCENARIO_BOTA_MIRROR_PUZZLE_1	Решает головоломку	
PRESENCE_SCENARIO_BOTA_MIRROR_PUZZLE_2	Решает головоломку	
PRESENCE_SCENARIO_BOTA_MIRROR_PUZZLE_3	Решает головоломку	
PRESENCE_SCENARIO_BOTA_MIRROR_PUZZLE_4	Решает головоломку	
PRESENCE_SCENARIO_BOTA_SURVIVAL_BOOM	Решает головоломку	
PRESENCE_SCENARIO_BOTA_SURVIVAL_PUZZLE_1	Решает головоломку	
PRESENCE_SCENARIO_BOTA_SURVIVAL_PUZZLE_2	Решает головоломку	
PRESENCE_SCENARIO_BOTA_SURVIVAL_PUZZLE_3	Решает головоломку	
PRESENCE_SCENARIO_BOTA_SURVIVAL_PUZZLE_4	Решает головоломку	
PRESENCE_SCENARIO_BRM_CLASS_CHALLENGE_DRUID	Черная гора: испытание друида	
PRESENCE_SCENARIO_BRM_CLASS_CHALLENGE_HUNTER	Черная гора: испытание охотника	
PRESENCE_SCENARIO_BRM_CLASS_CHALLENGE_MAGE	Черная гора: испытание мага	
PRESENCE_SCENARIO_BRM_CLASS_CHALLENGE_PALADIN	Черная гора: испытание паладина	
PRESENCE_SCENARIO_BRM_CLASS_CHALLENGE_PRIEST	Черная гора: испытание жреца	
PRESENCE_SCENARIO_BRM_CLASS_CHALLENGE_ROGUE	Черная гора: испытание разбойника	
PRESENCE_SCENARIO_BRM_CLASS_CHALLENGE_SHAMAN	Черная гора: испытание шамана	
PRESENCE_SCENARIO_BRM_CLASS_CHALLENGE_WARLOCK	Черная гора: испытание чернокнижника	
PRESENCE_SCENARIO_BRM_CLASS_CHALLENGE_WARRIOR	Черная гора: испытание воина	
PRESENCE_SCENARIO_BRM_HEROIC_SCENARIO_ATRAMEDES	Атрамед (героич.)	
PRESENCE_SCENARIO_BRM_HEROIC_SCENARIO_BARON_GEDDON	Барон Геддон (героич.)	
PRESENCE_SCENARIO_BRM_HEROIC_SCENARIO_CHROMAGGUS	Хромаггус (героич.)	
PRESENCE_SCENARIO_BRM_HEROIC_SCENARIO_DARK_IRON_ARENA	Арена Черного Железа (героич.)	feel free to shorten long translations since the UI may squeeze text into a tiny (unreadable) font size when text is too long. this string is shown in the Friends List.
PRESENCE_SCENARIO_BRM_HEROIC_SCENARIO_DRAKKISATH	Драккисат (героич.)	
PRESENCE_SCENARIO_BRM_HEROIC_SCENARIO_GARR	Гарр (героич.)	
PRESENCE_SCENARIO_BRM_HEROIC_SCENARIO_GRIM_GUZZLER	«Угрюмый обжора» (героич.)	
PRESENCE_SCENARIO_BRM_HEROIC_SCENARIO_MAJORDOMO	Рагнарос (героич.)	feel free to shorten long translations to 'Heroic Ragnaros' since the UI may squeeze text into a tiny (unreadable) font size when text is too long. this string is shown in the Friends List.
PRESENCE_SCENARIO_BRM_HEROIC_SCENARIO_MALORIAK	Малориак (героич.)	
PRESENCE_SCENARIO_BRM_HEROIC_SCENARIO_NEFARIAN	Лорд Виктор Нефарий (героич.)	feel free to shorten long translations to 'Heroic Nefarius' since the UI may squeeze text into a tiny (unreadable) font size when text is too long. this string is shown in the Friends List.
PRESENCE_SCENARIO_BRM_HEROIC_SCENARIO_OMNOTRON	«Омнитрон» (героич.)	
PRESENCE_SCENARIO_BRM_HEROIC_SCENARIO_OMOKK	Омокк (героич.)	
PRESENCE_SCENARIO_BRM_HEROIC_SCENARIO_RAZORGORE	Бритвосмерт (героич.)	
PRESENCE_SCENARIO_BRM_HEROIC_SCENARIO_REND_BLACKHAND	Ренд Чернорук (героич.)	
PRESENCE_SCENARIO_BRM_HEROIC_SCENARIO_THAURISSAN	Император Тауриссан (героич.)	feel free to shorten long translations to 'Heroic Thaurissan' since the UI may squeeze text into a tiny (unreadable) font size when text is too long. this string is shown in the Friends List.
PRESENCE_SCENARIO_BRM_HEROIC_SCENARIO_VAELASTRASZ	Валестраз (героич.)	
PRESENCE_SCENARIO_BRM_HEROIC_SCENARIO_ZOMBIE_NEF	Нефариан (героич.)	
PRESENCE_SCENARIO_BRM_NORMAL_SCENARIO_ATRAMEDES	Сражается с Атрамедом	
PRESENCE_SCENARIO_BRM_NORMAL_SCENARIO_BARON_GEDDON	Сражается с бароном Геддоном	
PRESENCE_SCENARIO_BRM_NORMAL_SCENARIO_CHROMAGGUS	Сражается с Хромаггусом	
PRESENCE_SCENARIO_BRM_NORMAL_SCENARIO_DARK_IRON_ARENA	Арена Темного Железа	feel free to shorten long translations since the UI may squeeze text into a tiny (unreadable) font size when text is too long. this string is shown in the Friends List.
PRESENCE_SCENARIO_BRM_NORMAL_SCENARIO_DRAKKISATH	Сражается с Драккисатом	
PRESENCE_SCENARIO_BRM_NORMAL_SCENARIO_GARR	Сражается с Гарром	
PRESENCE_SCENARIO_BRM_NORMAL_SCENARIO_GRIM_GUZZLER	Сражается в «Угрюмом обжоре»	
PRESENCE_SCENARIO_BRM_NORMAL_SCENARIO_MAJORDOMO	Сражается с Рагнаросом	feel free to shorten long translations to 'Battling Ragnaros' since the UI may squeeze text into a tiny (unreadable) font size when text is too long. this string is shown in the Friends List.
PRESENCE_SCENARIO_BRM_NORMAL_SCENARIO_MALORIAK	Сражается с Малориаком	
PRESENCE_SCENARIO_BRM_NORMAL_SCENARIO_NEFARIAN	Сражается с Нефарием	feel free to shorten long translations to 'Battling Nefarius' since the UI may squeeze text into a tiny (unreadable) font size when text is too long. this string is shown in the Friends List.
PRESENCE_SCENARIO_BRM_NORMAL_SCENARIO_OMNOTRON	Сражается с «Омнитрон»	
PRESENCE_SCENARIO_BRM_NORMAL_SCENARIO_OMOKK	Сражается с Омокком	
PRESENCE_SCENARIO_BRM_NORMAL_SCENARIO_RAZORGORE	Сражается с Бритвосмертом	
PRESENCE_SCENARIO_BRM_NORMAL_SCENARIO_REND_BLACKHAND	Сражается с Черноруком	
PRESENCE_SCENARIO_BRM_NORMAL_SCENARIO_THAURISSAN	Сражается с Тауриссаном	feel free to shorten long translations to 'Battling Thaurissan' since the UI may squeeze text into a tiny (unreadable) font size when text is too long. this string is shown in the Friends List.
PRESENCE_SCENARIO_BRM_NORMAL_SCENARIO_VAELASTRASZ	Сражается с Валестразом	
PRESENCE_SCENARIO_BRM_NORMAL_SCENARIO_ZOMBIE_NEF	Сражается с Нефарианом	
PRESENCE_SCENARIO_BTA_COIN_01_INQUISITOR_DAKREL	Исследует Полуостров Адского Пламени	
PRESENCE_SCENARIO_BTA_COIN_02_XUR_GOTH	Исследует Полуостров Адского Пламени	
PRESENCE_SCENARIO_BTA_COIN_03_ZIXOR	Исследует Полуостров Адского Пламени	
PRESENCE_SCENARIO_BTA_COIN_04_BALTHARAK	Исследует Полуостров Адского Пламени	
PRESENCE_SCENARIO_BTA_COIN_05_KANRETHAD_PRIME	Пробирается по Зангартопи	
PRESENCE_SCENARIO_BTA_COIN_06_BURGRAK_CRUELCHAIN	Пробирается по Зангартопи	
PRESENCE_SCENARIO_BTA_COIN_07_FELSTORM_RUN	Пробирается по Зангартопи	
PRESENCE_SCENARIO_BTA_COIN_08_MOTHER_SHAHRAZ	Пробирается по Зангартопи	
PRESENCE_SCENARIO_BTA_COIN_09_SHAL_JA_OUTCAST	Тренируется в Черном Храме	
PRESENCE_SCENARIO_BTA_COIN_10_KARNUK_OUTCAST	Тренируется в Черном Храме	
PRESENCE_SCENARIO_BTA_COIN_11_JEK_HAZ	Тренируется в Черном Храме	
PRESENCE_SCENARIO_BTA_COIN_12_MAGTHERIDON_PRIME	Тренируется в Черном Храме	
PRESENCE_SCENARIO_BTA_COIN_13_GOK_AMOK	Сражается за Пустоверть	
PRESENCE_SCENARIO_BTA_COIN_14_FLIKK	Сражается за Пустоверть	
PRESENCE_SCENARIO_BTA_COIN_15_BADUU_CORRUPTED	Сражается за Пустоверть	
PRESENCE_SCENARIO_BTA_COIN_16_MECHA_JARAXXUS	Сражается за Пустоверть	
PRESENCE_SCENARIO_BTA_COIN_17_ILLIDAN_STORMRAGE	Решает судьбу Запределья	
PRESENCE_SCENARIO_BTA_HEROIC_COIN_01_KAZZAK	Сражается с боссами Запределья	
PRESENCE_SCENARIO_BTA_HEROIC_COIN_02_GRUUL	Сражается с боссами Запределья	
PRESENCE_SCENARIO_BTA_HEROIC_COIN_03_MAGTHERIDON	Сражается с боссами Запределья	
PRESENCE_SCENARIO_BTA_HEROIC_COIN_04_SUPREMUS	Сражается с боссами Запределья	
PRESENCE_SCENARIO_BTA_HEROIC_COIN_05_TERON_GOREFIEND	Сражается с боссами Запределья	
PRESENCE_SCENARIO_BTA_HEROIC_COIN_06_MOTHER_SHARAZ	Сражается с боссами Запределья	
PRESENCE_SCENARIO_BTA_HEROIC_COIN_07_LADY_VASHJ	Сражается с боссами Запределья	
PRESENCE_SCENARIO_BTA_HEROIC_COIN_08_KAELTHAS	Сражается с боссами Запределья	
PRESENCE_SCENARIO_BTA_HEROIC_COIN_09_ILLIDAN	Сражается с боссами Запределья	
PRESENCE_SCENARIO_BTP_COIN_01_AZZINOTH	Противостоит Пылающему Легиону!	
PRESENCE_SCENARIO_BTP_COIN_02_XAVIUS	Меняет сторону!	
PRESENCE_SCENARIO_BTP_COIN_03_MANNOROTH	Отбивается от демонов!	
PRESENCE_SCENARIO_BTP_COIN_04_CENARIUS	Отвечает обвинителям!	
PRESENCE_SCENARIO_DALA_01_BANK	Грабит банк Даларана	
PRESENCE_SCENARIO_DALA_01_BANK_HEROIC	Грабит банк Даларана	
PRESENCE_SCENARIO_DALA_02_VIOLET_HOLD	Выпускает узников из Аметистовой крепости	
PRESENCE_SCENARIO_DALA_02_VIOLET_HOLD_HEROIC	Выпускает узников из Аметистовой крепости	
PRESENCE_SCENARIO_DALA_03_STREETS	Сеет хаос на улицах	
PRESENCE_SCENARIO_DALA_03_STREETS_HEROIC	Сеет хаос на улицах	
PRESENCE_SCENARIO_DALA_04_UNDERBELLY	Проникает в Клоаку	
PRESENCE_SCENARIO_DALA_04_UNDERBELLY_HEROIC	Проникает в Клоаку	
PRESENCE_SCENARIO_DALA_05_CITADEL	Захватывает Аметистовую цитадель	
PRESENCE_SCENARIO_DALA_05_CITADEL_HEROIC	Захватывает Аметистовую цитадель	
PRESENCE_SCENARIO_DALA_TAVERN	Строит планы в таверне	
PRESENCE_SCENARIO_DALA_TAVERN_HEROIC	Строит планы в таверне	
PRESENCE_SCENARIO_DRGA_EVIL_CHAPTER_01_COIN_01	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_EVIL_CHAPTER_01_COIN_01_HEROIC	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_EVIL_CHAPTER_01_COIN_02	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_EVIL_CHAPTER_01_COIN_02_HEROIC	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_EVIL_CHAPTER_01_COIN_03	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_EVIL_CHAPTER_01_COIN_03_HEROIC	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_EVIL_CHAPTER_02_COIN_01	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_EVIL_CHAPTER_02_COIN_01_HEROIC	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_EVIL_CHAPTER_02_COIN_02	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_EVIL_CHAPTER_02_COIN_02_HEROIC	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_EVIL_CHAPTER_02_COIN_03	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_EVIL_CHAPTER_02_COIN_03_HEROIC	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_EVIL_CHAPTER_03_COIN_01	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_EVIL_CHAPTER_03_COIN_01_HEROIC	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_EVIL_CHAPTER_03_COIN_02	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_EVIL_CHAPTER_03_COIN_02_HEROIC	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_EVIL_CHAPTER_03_COIN_03	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_EVIL_CHAPTER_03_COIN_03_HEROIC	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_EVIL_CHAPTER_04_COIN_01	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_EVIL_CHAPTER_04_COIN_01_HEROIC	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_EVIL_CHAPTER_04_COIN_02	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_EVIL_CHAPTER_04_COIN_02_HEROIC	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_EVIL_CHAPTER_04_COIN_03	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_EVIL_CHAPTER_04_COIN_03_HEROIC	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_GOOD_CHAPTER_01_COIN_01	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_GOOD_CHAPTER_01_COIN_01_HEROIC	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_GOOD_CHAPTER_01_COIN_02	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_GOOD_CHAPTER_01_COIN_02_HEROIC	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_GOOD_CHAPTER_01_COIN_03	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_GOOD_CHAPTER_01_COIN_03_HEROIC	Сражается над Драконьим Погостом	
PRESENCE_SCENARIO_DRGA_GOOD_CHAPTER_02_COIN_01	Сражается над Драконьим Погостом	
